Model Outputs
100
,,RGQ:CentreOfMass,,,RGQ:CentreOfMassFloor,,,RGQ:HED,,,,,,,,,RGQ:LAbsAnkleAngle,,,RGQ:LAnkleAngles,,,RGQ:LCL,,,,,,,,,RGQ:LElbowAngles,,,RGQ:LFE,,,,,,,,,RGQ:LFO,,,,,,,,,RGQ:LFootProgressAngles,,,RGQ:LHN,,,,,,,,,RGQ:LHU,,,,,,,,,RGQ:LHeadAngles,,,RGQ:LHipAngles,,,RGQ:LKneeAngles,,,RGQ:LNeckAngles,,,RGQ:LPelvisAngles,,,RGQ:LRA,,,,,,,,,RGQ:LShoulderAngles,,,RGQ:LSpineAngles,,,RGQ:LTI,,,,,,,,,RGQ:LTO,,,,,,,,,RGQ:LThoraxAngles,,,RGQ:LWristAngles,,,RGQ:PEL,,,,,,,,,RGQ:RAbsAnkleAngle,,,RGQ:RAnkleAngles,,,RGQ:RCL,,,,,,,,,RGQ:RElbowAngles,,,RGQ:RFE,,,,,,,,,RGQ:RFO,,,,,,,,,RGQ:RFootProgressAngles,,,RGQ:RHN,,,,,,,,,RGQ:RHU,,,,,,,,,RGQ:RHeadAngles,,,RGQ:RHipAngles,,,RGQ:RKneeAngles,,,RGQ:RNeckAngles,,,RGQ:RPelvisAngles,,,RGQ:RRA,,,,,,,,,RGQ:RShoulderAngles,,,RGQ:RSpineAngles,,,RGQ:RTI,,,,,,,,,RGQ:RTO,,,,,,,,,RGQ:RThoraxAngles,,,RGQ:RWristAngles,,,RGQ:TRX,,,,,,,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,RX,RY,RZ,TX,TY,TZ,SX,SY,SZ,X,Y,Z,X,Y,Z,RX,RY,RZ,TX,TY,TZ,SX,SY,SZ,X,Y,Z,RX,RY,RZ,TX,TY,TZ,SX,SY,SZ,RX,RY,RZ,TX,TY,TZ,SX,SY,SZ,X,Y,Z,RX,RY,RZ,TX,TY,TZ,SX,SY,SZ,RX,RY,RZ,TX,TY,TZ,SX,SY,SZ,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,RX,RY,RZ,TX,TY,TZ,SX,SY,SZ,X,Y,Z,X,Y,Z,RX,RY,RZ,TX,TY,TZ,SX,SY,SZ,RX,RY,RZ,TX,TY,TZ,SX,SY,SZ,X,Y,Z,X,Y,Z,RX,RY,RZ,TX,TY,TZ,SX,SY,SZ,X,Y,Z,X,Y,Z,RX,RY,RZ,TX,TY,TZ,SX,SY,SZ,X,Y,Z,RX,RY,RZ,TX,TY,TZ,SX,SY,SZ,RX,RY,RZ,TX,TY,TZ,SX,SY,SZ,X,Y,Z,RX,RY,RZ,TX,TY,TZ,SX,SY,SZ,RX,RY,RZ,TX,TY,TZ,SX,SY,SZ,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,RX,RY,RZ,TX,TY,TZ,SX,SY,SZ,X,Y,Z,X,Y,Z,RX,RY,RZ,TX,TY,TZ,SX,SY,SZ,RX,RY,RZ,TX,TY,TZ,SX,SY,SZ,X,Y,Z,X,Y,Z,RX,RY,RZ,TX,TY,TZ,SX,SY,SZ
195,0,89.9227,786.696,1608.51,207.383,777.607,1615.97,80.2712,644.262,1491.68,197.261,634.679,1496.04,197.172,666.515,1393.11,248.477,612.499,1116.31,142.465,805.644,1320.88,152.176,833.339,1105.46,327.077,660.786,1270.03,-11.5245,643.749,1342.64,-36.9086,580.51,1233.43,-57.7457,594.548,1053.62,-29.2316,660.701,958.149,10.6113,799.324,983.169,2.25712,775.15,919.475,-14.0267,841.984,942.273,348.988,823.13,1365.53,421.639,878.129,1103.18,365.144,924.14,1070.01,309,940.984,979.352,156.497,941.743,984.125,185.579,967.801,924.503,104.539,993.889,951.66,76.1285,773.788,886.355,351.918,786.722,861.687,173.263,575.625,915.399,301.506,595.976,912.876,58.0539,896.558,659.572,87.6589,972.148,545.621,90.8893,939.261,261.775,119.254,901.597,114.804,153.604,845.06,138.656,209.827,1077.15,89.27,374.368,767.898,664.795,324.85,779.706,375.633,339.264,673.635,343.72,306.209,353.385,289.884,259.489,353.682,333.397,272.572,403.249,95.4238
196,0,86.3717,799.81,1602.86,203.753,789.481,1610.61,75.6206,658.384,1484.91,192.398,647.567,1489.57,193.57,680.312,1386.82,248.564,627.182,1110.47,140.655,820.316,1314.89,151.972,849.435,1099.49,325.364,674.644,1265.09,-15.2753,659.486,1332.32,-40.319,601.115,1219.42,-59.7064,624.8,1039.9,-29.841,694.256,947.147,11.4532,830.928,977.767,3.6346,809.409,912.953,-12.5228,874.959,937.751,346.405,836.363,1361.75,417.641,899.953,1101.15,360.839,947.457,1069.83,306.022,968.634,979.07,153.651,971.604,982.661,183.557,998.235,923.34,103.538,1025.6,950.542,76.8253,789.413,882.889,352.446,804.04,857.379,174.827,591.255,909.609,303.223,611.581,905.028,59.1371,914.38,656.273,88.5534,990.684,542.244,91.8491,948.759,259.811,120.253,903.337,115.577,154.516,848.305,140.504,210.439,1078.74,85.9841,374.786,795.105,662.073,321.607,827.098,375.197,334.277,720.778,340.947,301.003,402.935,285.365,254.565,401.958,328.4,266.03,460.521,94.0782
197,0,83.1513,812.826,1597.93,200.425,801.217,1606,71.2526,672.207,1479.18,187.79,660.089,1484.19,190.05,693.545,1381.4,248.388,641.203,1105.51,139.29,834.54,1309.93,152.09,865.092,1094.69,323.515,687.576,1260.95,-18.895,675.318,1323.18,-43.7459,622.18,1206.77,-61.7486,656.084,1028.24,-30.5864,729.188,938.947,12.3464,863.232,975.974,4.80662,845.094,910.226,-10.9528,909.051,937.581,344.263,848.354,1359.04,414.843,920.49,1101.03,358.216,970.009,1072.16,303.947,996.469,982.262,151.899,1002.06,986.558,182.047,1029.6,927.516,103.273,1058.16,955.974,77.5282,804.481,879.953,353.078,820.475,854.091,176.005,606.333,904.663,304.553,626.496,898.188,59.9862,930.995,652.898,89.2984,1007.56,538.583,92.7026,957.039,257.86,121.132,904.689,116.464,155.276,851.028,142.179,210.843,1079.65,84.2849,375.62,821.769,661.622,319.118,875.261,378.742,329.703,769.533,339.459,296.515,454.552,280.112,250.646,451.966,322.867,259.095,520.879,92.9094
198,0,80.2947,825.738,1593.88,197.434,812.804,1602.26,67.1865,685.731,1474.6,183.455,672.244,1479.98,186.632,706.235,1376.94,247.893,654.63,1101.45,138.362,848.334,1306.09,152.494,880.315,1091.14,321.51,699.66,1257.66,-22.3545,691.237,1315.44,-47.1585,643.637,1195.76,-63.8057,688.163,1019.03,-31.4381,765.189,933.996,13.2639,895.837,978.188,5.73007,881.784,911.77,-9.3673,943.808,942.312,342.541,859.128,1357.54,413.435,939.748,1102.98,357.584,991.785,1077.3,302.983,1024.41,989.444,151.526,1032.85,996.585,181.238,1061.72,937.877,103.913,1091.22,968.919,78.173,818.96,877.551,353.745,836.107,851.922,176.863,620.836,900.557,305.558,640.783,892.411,60.5743,946.407,649.523,89.8296,1022.86,534.776,93.3963,964.246,255.945,121.792,905.812,117.344,155.734,853.357,143.739,211.057,1080.13,83.5999,376.835,847.772,663.643,317.501,923.68,386.634,325.752,819.724,339.26,292.905,507.868,274.757,247.833,503.307,317.377,252.159,583.899,92.7101
199,0,77.832,838.541,1590.84,194.814,824.235,1599.54,63.4445,698.965,1471.27,179.416,684.052,1477.03,183.347,718.418,1373.54,247.045,667.54,1098.32,137.849,861.721,1303.48,153.137,895.109,1088.89,319.346,711.005,1255.24,-25.6229,707.22,1309.27,-50.5283,665.403,1186.65,-65.8244,720.783,1012.58,-32.3675,801.898,932.624,14.1881,928.319,984.628,6.39261,918.974,917.875,-7.79504,978.701,952.236,341.202,868.76,1357.33,413.416,957.924,1107.14,358.969,1012.85,1085.49,303.241,1052.34,1001.01,152.71,1063.63,1013.12,181.309,1094.34,954.894,105.656,1124.33,989.768,78.7008,832.834,875.694,354.373,851.048,850.976,177.489,634.764,897.276,306.326,654.528,887.742,60.8709,960.632,646.218,90.0599,1036.69,530.939,93.8895,970.526,254.091,122.193,906.823,118.148,155.861,855.406,145.238,211.126,1080.37,83.4344,378.371,873.006,668.28,316.824,971.786,399.112,322.635,871.101,340.527,290.313,562.483,270.069,246.159,555.594,312.602,245.762,649.025,94.3331
200,0,75.789,851.232,1588.95,192.596,835.513,1597.93,60.052,711.927,1469.31,175.703,695.545,1475.41,180.229,730.139,1371.3,245.831,680.02,1096.15,137.722,874.732,1302.18,153.973,909.477,1087.95,317.044,721.741,1253.75,-28.6668,723.231,1304.84,-53.8289,687.384,1179.66,-67.7689,753.672,1009.15,-33.3503,838.919,935.036,15.1125,960.251,995.317,6.81352,956.121,928.625,-6.23466,1013.16,967.346,340.187,877.369,1358.48,414.596,975.372,1113.62,362.133,1033.31,1096.88,304.729,1080.14,1017.23,155.515,1093.99,1036.15,182.41,1127.05,978.649,108.718,1156.93,1018.35,79.063,846.113,874.412,354.888,865.439,851.365,177.985,648.143,894.818,306.95,667.847,884.228,60.8517,973.693,643.037,89.9065,1049.14,527.157,94.1601,976.004,252.316,122.356,907.786,118.854,155.72,857.271,146.709,211.099,1080.52,83.4355,380.145,897.373,675.62,317.077,1018.99,416.265,320.558,923.328,343.622,288.87,617.957,266.887,245.638,608.444,309.266,240.486,715.554,98.6113
201,0,74.1858,863.81,1588.33,190.805,846.651,1597.58,57.0372,724.639,1468.78,172.348,706.77,1475.19,177.323,741.451,1370.3,244.266,692.16,1094.98,137.946,887.397,1302.26,154.957,923.421,1088.35,314.651,732.022,1253.24,-31.4494,739.214,1302.28,-57.0342,709.471,1174.97,-69.6223,786.545,1008.89,-34.3683,875.836,941.303,16.0416,991.235,1010.08,7.03942,992.675,943.887,-4.65506,1046.62,987.342,339.421,885.123,1361.04,416.66,992.522,1122.57,366.649,1053.28,1111.59,307.375,1107.59,1038.21,159.901,1123.44,1065.32,184.66,1159.34,1008.9,113.29,1188.36,1054.09,79.2244,858.842,873.759,355.226,879.436,853.21,178.444,661.036,893.202,307.516,680.876,881.936,60.5116,985.623,640.024,89.3157,1060.29,523.478,94.2081,980.777,250.631,122.343,908.727,119.469,155.43,859.023,148.158,211.025,1080.64,83.3979,382.061,920.794,685.69,318.175,1064.73,438.028,319.708,975.976,349.045,288.702,673.802,266.045,246.302,661.451,308.096,236.826,782.648,106.281
202,0,73.0356,876.279,1589.12,189.461,857.674,1598.59,54.4298,737.124,1469.8,169.39,717.778,1476.45,174.675,752.415,1370.63,242.391,704.053,1094.89,138.474,899.752,1303.82,156.059,936.944,1090.14,312.239,742.012,1253.8,-33.9305,755.098,1301.73,-60.1173,731.537,1172.74,-71.3838,819.109,1011.88,-35.4118,912.218,951.363,16.9865,1020.92,1028.59,7.13214,1028.11,963.331,-3.00861,1078.54,1011.68,338.816,892.221,1365.06,419.254,1009.77,1134.2,372.021,1072.79,1129.65,311.051,1134.42,1063.94,165.746,1151.44,1100.03,188.131,1190.6,1045.18,119.516,1217.92,1096.14,79.1654,871.104,873.821,355.331,893.2,856.642,178.942,673.538,892.482,308.09,693.762,880.953,59.8733,996.464,637.226,88.278,1070.21,519.936,94.0574,984.906,249.046,122.241,909.635,120.008,155.125,860.701,149.58,210.939,1080.8,83.2371,384.007,943.212,698.465,319.96,1108.51,464.189,320.231,1028.53,357.356,289.912,729.482,268.301,248.21,714.17,309.768,235.098,849.374,117.919
203,0,72.3434,888.65,1591.42,188.574,868.616,1601.08,52.2592,749.406,1472.45,166.866,728.623,1479.27,172.337,763.09,1372.41,240.27,715.798,1096.01,139.258,911.832,1306.93,157.258,950.053,1093.37,309.9,751.877,1255.55,-36.0674,770.801,1303.3,-63.0475,753.439,1173.09,-73.0627,851.055,1018.14,-36.4816,947.641,965.034,17.9583,1049.01,1050.37,7.15031,1061.97,986.472,-1.2515,1108.48,1039.63,338.286,898.887,1370.6,422.063,1027.38,1148.71,377.784,1091.81,1151.05,315.602,1160.29,1094.23,172.88,1177.44,1139.57,192.851,1220.17,1086.86,127.47,1244.9,1143.57,78.8825,883.013,874.718,355.164,906.886,861.794,179.528,685.771,892.752,308.709,706.652,881.391,58.9893,1006.26,634.714,86.8335,1078.92,516.566,93.7531,988.42,247.57,122.136,910.478,120.488,154.921,862.308,150.955,210.86,1080.99,82.9532,385.871,964.599,713.87,322.226,1149.89,494.397,322.21,1080.41,369.092,292.559,784.413,274.268,251.422,766.105,314.852,235.406,914.752,133.895
204,0,72.1052,900.934,1595.35,188.145,879.521,1605.14,50.5527,761.506,1476.81,164.812,739.36,1483.74,170.36,773.541,1375.73,237.986,727.498,1098.48,140.25,923.677,1311.71,158.54,962.767,1098.14,307.737,761.776,1258.62,-37.8175,786.235,1307.09,-65.7893,775.014,1176.13,-74.6713,882.06,1027.59,-37.5888,981.689,982.029,18.9577,1075.28,1074.87,7.12953,1093.84,1012.71,0.633417,1136.09,1070.39,337.757,905.345,1377.71,424.863,1045.43,1166.26,383.57,1110.22,1175.68,320.864,1184.81,1128.79,181.111,1200.94,1183.12,198.791,1247.41,1133.22,137.159,1268.65,1195.34,78.3869,894.716,876.601,354.698,920.635,868.8,180.215,697.882,894.147,309.379,719.685,883.382,57.9378,1015.05,632.594,85.0676,1086.41,513.431,93.3523,991.307,246.23,122.103,911.207,120.92,154.898,863.803,152.259,210.797,1081.23,82.5983,387.545,984.959,731.787,324.753,1188.58,528.192,325.631,1130.97,384.687,296.62,837.971,284.373,255.943,816.721,323.769,237.665,977.828,154.345
205,0,72.308,913.147,1600.97,188.162,890.438,1610.89,49.3332,773.443,1482.98,163.262,750.036,1489.97,168.787,783.83,1380.68,235.635,739.257,1102.46,141.404,935.324,1318.27,159.888,975.128,1104.56,305.852,771.853,1263.14,-39.1405,801.307,1313.17,-68.3009,796.087,1181.9,-76.2188,911.797,1040.08,-38.7521,1013.97,1001.98,19.9664,1099.59,1101.5,7.06804,1123.43,1041.41,2.61734,1161.14,1103.14,337.179,911.799,1386.45,427.536,1063.81,1186.97,389.135,1127.83,1203.38,326.68,1207.58,1167.18,190.24,1221.52,1229.9,205.856,1271.73,1183.42,148.511,1288.69,1250.42,77.7016,906.372,879.643,353.921,934.567,877.774,180.984,710.026,896.843,310.074,732.983,887.073,56.8125,1022.85,631.016,83.1003,1092.62,510.637,92.9113,993.529,245.088,122.186,911.774,121.309,155.094,865.106,153.464,210.748,1081.53,82.245,388.934,1004.32,752.059,327.343,1224.41,565.027,330.359,1179.55,404.411,301.963,889.517,298.832,261.67,865.466,336.768,241.664,1037.74,179.163
206,0,72.9297,925.309,1608.36,188.606,901.417,1618.39,48.6177,785.237,1491.01,162.243,760.698,1498.04,167.657,794.013,1387.34,233.319,751.18,1108.12,142.68,946.81,1326.71,161.279,987.203,1112.79,304.338,782.228,1269.25,-40.0033,815.934,1321.59,-70.5349,816.477,1190.43,-77.7085,939.941,1055.39,-39.9936,1044.15,1024.45,20.9395,1121.86,1129.67,6.92278,1150.52,1071.88,4.61737,1183.58,1137.08,336.533,918.41,1396.88,430.047,1082.27,1210.85,394.35,1144.45,1233.9,332.896,1228.28,1208.88,200.067,1238.9,1279.12,213.879,1292.67,1236.59,161.38,1304.77,1307.74,76.8566,918.147,884.03,352.835,948.775,888.799,181.793,722.364,901.04,310.745,746.645,892.614,55.7113,1029.69,630.179,81.072,1097.45,508.355,92.4749,995.022,244.254,122.392,912.153,121.664,155.503,866.111,154.548,210.712,1081.86,81.9553,389.968,1022.76,774.488,329.854,1257.3,604.286,336.14,1225.51,428.335,308.34,938.426,317.636,268.367,911.801,353.9,247.107,1093.78,208.011
207,0,73.9417,937.439,1617.55,189.447,912.507,1627.69,48.4153,796.904,1500.95,161.773,771.387,1508.01,166.997,804.146,1395.78,231.135,763.363,1115.6,144.051,958.169,1337.11,162.674,999.091,1122.96,303.265,792.995,1277.06,-40.3837,830.04,1332.35,-72.4407,836.004,1201.66,-79.1381,966.193,1073.23,-41.3358,1071.94,1048.95,21.8063,1142.11,1158.82,6.61688,1175.02,1103.47,6.50345,1203.46,1171.51,335.832,925.29,1409.01,432.396,1100.49,1237.77,399.165,1159.88,1266.89,339.357,1246.65,1253.25,210.391,1252.99,1330.06,222.631,1309.96,1291.82,175.513,1316.86,1366.28,75.8842,930.191,889.946,351.455,963.329,901.902,182.579,735.041,906.955,311.331,760.748,900.147,54.725,1035.55,630.327,79.1287,1100.73,506.828,92.0694,995.721,243.901,122.687,912.36,122.012,156.079,866.723,155.524,210.695,1082.18,81.7597,390.601,1040.34,798.839,332.214,1287.33,645.305,342.614,1268.26,456.307,315.397,984.123,340.561,275.67,955.237,375.025,253.659,1145.38,240.352
208,0,75.3108,949.56,1628.53,190.651,923.753,1638.81,48.7256,808.464,1512.8,161.859,782.136,1519.93,166.816,814.271,1406,229.169,775.885,1125.01,145.495,969.428,1349.54,164.022,1010.92,1135.22,302.676,804.215,1286.65,-40.2736,843.567,1345.41,-73.9687,854.504,1215.5,-80.5019,990.303,1093.26,-42.7991,1097.12,1074.96,22.4759,1160.41,1188.42,6.05631,1196.92,1135.54,8.11623,1220.98,1205.8,335.118,932.49,1422.87,434.576,1118.13,1267.47,403.572,1173.98,1301.98,345.904,1262.58,1299.63,221.009,1263.85,1382.05,231.836,1323.55,1348.24,190.547,1325.17,1425.13,74.8148,942.628,897.558,349.806,978.272,917.04,183.279,748.182,914.793,311.767,775.338,909.787,53.9264,1040.43,631.745,77.4073,1102.3,506.373,91.7019,995.578,244.27,123.008,912.459,122.433,156.748,866.894,156.463,210.721,1082.43,81.6549,390.821,1057.19,824.834,334.428,1314.65,687.387,349.347,1307.31,487.969,322.707,1026.13,367.189,283.124,995.367,399.823,260.967,1192.18,275.488
209,0,77.0019,961.696,1641.26,192.181,935.193,1651.74,49.537,819.936,1526.53,162.497,792.974,1533.79,167.113,824.426,1417.99,227.488,788.805,1136.4,147.001,980.606,1364.01,165.271,1022.82,1149.67,302.585,815.916,1298.02,-39.6823,856.476,1360.67,-75.0774,871.838,1231.76,-81.7949,1012.09,1115.07,-44.3998,1119.6,1101.96,22.8505,1176.89,1218.02,5.15074,1216.31,1167.51,9.29116,1236.41,1239.41,334.446,940.009,1438.4,436.542,1134.89,1299.6,407.57,1186.69,1338.71,352.377,1276.1,1347.37,231.716,1271.75,1434.52,241.209,1333.67,1405.07,206.015,1330.15,1483.55,73.6737,955.541,906.994,347.92,993.622,934.091,183.836,761.879,924.728,311.999,790.433,921.606,53.3611,1044.35,634.738,76.0192,1102.02,507.369,91.3634,994.585,245.67,123.274,912.587,123.079,157.419,866.662,157.528,210.832,1082.53,81.6088,390.649,1073.41,852.154,336.561,1339.51,729.823,355.882,1342.31,522.779,329.816,1064.08,396.937,290.236,1031.89,427.812,268.678,1233.96,312.623
210,0,78.9809,973.87,1655.66,194.003,946.856,1666.38,50.8261,831.342,1542.07,163.667,803.922,1549.53,167.867,834.637,1431.69,226.133,802.153,1149.76,148.558,991.717,1380.48,166.383,1034.92,1166.37,302.977,828.099,1311.16,-38.6363,868.751,1377.94,-75.7406,887.906,1250.17,-83.016,1031.48,1138.24,-46.1486,1139.37,1129.42,22.8397,1191.75,1247.21,3.83179,1233.38,1198.87,9.88501,1250.11,1271.92,333.876,947.806,1455.52,438.201,1150.55,1333.73,411.141,1198.05,1376.68,358.614,1287.39,1395.85,242.315,1277.11,1486.99,250.485,1340.75,1461.7,221.391,1332.43,1541,72.4806,968.966,918.328,345.837,1009.37,952.852,184.208,776.181,936.876,311.993,806.023,935.619,53.0408,1047.34,639.607,75.0354,1099.81,510.224,91.0358,992.799,248.451,123.405,912.95,124.198,158.014,866.202,159,211.074,1082.41,81.5634,390.134,1089.13,880.446,338.714,1362.18,771.908,361.785,1373.05,560.053,336.288,1097.79,429.101,296.539,1064.65,458.384,276.446,1270.7,350.913
211,0,81.2159,986.107,1671.59,196.087,958.761,1682.61,52.5573,842.703,1559.29,165.334,814.991,1567.04,169.042,844.927,1446.99,225.124,815.934,1165.02,150.158,1002.77,1398.85,167.348,1047.35,1185.28,303.815,840.741,1325.97,-37.1785,880.398,1397,-75.9534,902.655,1270.41,-84.1707,1048.47,1162.33,-48.0503,1156.54,1156.88,22.374,1205.22,1275.65,2.06379,1248.39,1229.16,9.79748,1262.44,1302.97,333.461,955.814,1474.09,439.439,1164.99,1369.38,414.246,1208.17,1415.5,364.463,1296.74,1444.56,252.619,1280.49,1539.1,259.445,1345.39,1517.65,236.166,1332.78,1597.19,71.2492,982.883,931.567,343.602,1025.5,973.052,184.377,791.093,951.276,311.74,822.066,951.77,52.939,1049.47,646.611,74.475,1095.7,515.328,90.6999,990.357,252.982,123.335,913.831,126.13,158.481,865.859,161.286,211.479,1082.06,81.4428,389.347,1104.47,909.325,340.99,1382.99,812.972,366.687,1399.53,599.018,341.755,1127.23,462.901,301.652,1093.62,490.834,283.941,1302.54,389.518
212,0,83.6781,998.426,1688.88,198.405,970.915,1700.26,54.6825,854.043,1578.04,167.447,826.189,1586.15,170.592,855.311,1463.71,224.464,830.125,1182.03,151.785,1013.76,1418.94,168.17,1060.16,1206.29,305.049,853.806,1342.32,-35.3652,891.446,1417.55,-75.7341,916.085,1292.1,-85.2708,1063.18,1186.93,-50.1041,1171.31,1183.9,21.4125,1217.53,1303.06,-0.154382,1261.62,1258.04,8.98195,1273.77,1332.29,333.231,963.963,1493.94,440.145,1178.2,1406.11,416.82,1217.23,1454.84,369.793,1304.54,1493.05,262.467,1282.52,1590.59,267.935,1348.32,1572.6,249.94,1331.99,1652,69.9894,997.225,946.637,341.262,1041.94,994.365,184.353,806.571,967.87,311.258,838.492,969.925,52.994,1050.87,655.933,74.3008,1089.91,523.005,90.3435,987.485,259.603,123.031,915.553,129.293,158.821,866.148,164.895,212.027,1081.59,81.1762,388.371,1119.54,938.395,343.468,1402.26,852.404,370.324,1421.9,638.857,345.951,1152.56,497.526,305.32,1118.94,524.408,290.863,1329.76,427.65
213,0,86.3408,1010.85,1707.34,200.936,983.314,1719.08,57.1423,865.388,1598.1,169.942,837.513,1606.64,172.459,865.801,1481.66,224.151,844.677,1200.6,153.416,1024.7,1440.49,168.861,1073.36,1229.18,306.619,867.249,1360.03,-33.2607,901.946,1439.24,-75.1221,928.25,1314.86,-86.334,1075.8,1211.64,-52.3056,1183.95,1210.14,19.945,1228.95,1329.22,-2.79525,1273.4,1285.23,7.44463,1284.46,1359.69,333.196,972.192,1514.82,440.239,1190.25,1443.48,418.785,1225.43,1494.44,374.497,1311.19,1540.98,271.737,1283.83,1641.26,275.868,1350.26,1626.32,262.496,1330.84,1705.43,68.7097,1011.88,963.387,338.87,1058.63,1016.44,184.175,822.524,986.499,310.597,855.206,989.866,53.1175,1051.75,667.645,74.4212,1082.83,533.45,89.9674,984.488,268.579,122.506,918.433,134.133,159.094,867.706,170.384,212.597,1081.27,80.7434,387.298,1134.42,967.259,346.18,1420.28,889.678,372.557,1440.48,678.764,348.735,1174.09,532.184,307.437,1140.88,558.34,296.953,1352.77,464.594
214,0,89.178,1023.38,1726.73,203.658,995.942,1738.83,59.8677,876.761,1619.26,172.743,848.958,1628.24,174.582,876.407,1500.61,224.187,859.519,1220.48,155.019,1035.59,1463.2,169.432,1086.9,1253.63,308.466,881.028,1378.89,-30.933,911.962,1461.71,-74.1721,939.253,1338.28,-87.3807,1086.59,1236.13,-54.6481,1194.78,1235.32,17.9889,1239.72,1353.96,-5.81328,1284.06,1310.56,5.2356,1294.8,1385.08,333.334,980.467,1536.5,439.678,1201.31,1481.13,420.058,1232.98,1534.09,378.498,1317.09,1588.1,280.363,1284.99,1691.01,283.209,1351.87,1678.68,273.828,1330.03,1757.51,67.4208,1026.7,981.594,336.478,1075.47,1038.91,183.909,838.822,1006.9,309.833,872.09,1011.3,53.2096,1052.37,681.69,74.7026,1075.03,546.685,89.5887,981.731,280.05,121.825,922.703,141.063,159.415,871.16,178.274,212.941,1081.52,80.2376,386.212,1149.19,995.54,349.1,1437.33,924.374,373.37,1455.72,717.986,350.093,1192.29,566.132,308.047,1159.82,591.894,302.012,1372.09,499.734
215,0,92.1617,1036.04,1746.8,206.55,1008.77,1759.21,62.7826,888.187,1641.23,175.762,860.516,1650.64,176.897,887.14,1520.33,224.586,874.558,1241.38,156.555,1046.45,1486.71,169.879,1100.68,1279.24,310.536,895.102,1398.67,-28.4483,921.57,1484.62,-72.9465,949.234,1361.98,-88.4312,1095.84,1260.12,-57.124,1204.14,1259.24,15.5828,1250.05,1377.19,-9.15672,1293.9,1333.95,2.43717,1305.04,1408.41,333.601,988.785,1558.71,438.456,1211.55,1518.76,420.567,1240.05,1573.65,381.752,1322.58,1634.2,288.335,1286.51,1739.77,289.967,1353.69,1729.59,284.11,1330.08,1808.24,66.1374,1041.51,1000.98,334.135,1092.36,1061.44,183.639,855.304,1028.72,309.06,889.013,1033.86,53.1769,1053.03,697.879,74.9911,1067.23,562.531,89.2411,979.595,293.996,121.103,928.428,150.39,159.94,876.957,188.95,212.692,1082.86,79.9305,385.182,1163.9,1022.89,352.146,1453.6,956.18,372.868,1468.16,755.849,350.13,1207.69,598.71,307.32,1176.21,624.396,305.907,1388.29,532.553
216,0,95.2605,1048.82,1767.32,209.585,1021.77,1779.96,65.807,899.689,1663.76,178.91,872.178,1673.54,179.343,898.009,1540.56,225.371,889.688,1263.01,157.98,1057.31,1510.66,170.183,1114.6,1305.57,312.781,909.433,1419.14,-25.8666,930.85,1507.61,-71.5071,958.352,1385.6,-89.5019,1103.85,1283.38,-59.7253,1212.34,1281.77,12.7787,1260.13,1398.82,-12.7781,1303.18,1355.37,-0.84944,1315.36,1429.68,333.933,997.169,1581.19,436.594,1221.15,1556.13,420.251,1246.73,1612.98,384.244,1327.9,1679.13,295.699,1288.73,1787.47,296.184,1356.12,1778.96,293.626,1331.41,1857.57,64.8794,1056.16,1021.24,331.891,1109.18,1083.74,183.46,871.791,1051.53,308.385,905.838,1057.15,52.9513,1054.1,715.892,75.1403,1060.24,580.614,88.9747,978.436,310.221,120.5,935.451,162.26,160.847,885.201,202.567,211.444,1085.81,80.3116,384.262,1178.57,1049.03,355.19,1469.27,984.897,371.252,1478.39,791.778,349.051,1220.87,629.354,305.529,1190.54,655.249,308.565,1401.95,562.63
217,0,98.4374,1061.71,1788.03,212.729,1034.89,1800.82,68.8613,911.289,1686.57,182.094,883.935,1696.64,181.866,909.025,1561.08,226.57,904.798,1285.06,159.252,1068.19,1534.68,170.312,1128.52,1332.15,315.161,923.984,1440.08,-23.2389,939.884,1530.38,-69.9081,966.771,1408.86,-90.6024,1110.92,1305.75,-62.4441,1219.69,1302.86,9.63442,1270.11,1418.84,-16.6417,1312.11,1374.87,-4.51861,1325.89,1448.96,334.258,1005.67,1603.7,434.129,1230.28,1593.06,419.079,1253.07,1651.94,385.988,1333.21,1722.76,302.546,1291.92,1834.05,301.927,1359.43,1826.71,302.685,1334.27,1905.37,63.6703,1070.49,1042.04,329.781,1125.82,1105.57,183.469,888.1,1074.89,307.911,922.432,1080.73,52.5037,1055.93,735.318,75.0385,1054.9,600.4,88.8527,978.543,328.369,120.2,943.387,176.626,162.302,895.558,218.997,208.915,1090.6,82.0657,383.482,1193.22,1073.7,358.074,1484.45,1010.42,368.785,1486.99,825.307,347.124,1232.42,657.602,303.009,1203.3,683.95,309.977,1413.66,589.647
